arxiv_id,concept_iri,canonical_label,usage_context,extraction_rule
2606.19213v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1318,Multiplication,"inear algebra by implementing and benchmarking three core workloads: sparse matrix-vector multiplication (SpMV), Lanczos-based Krylov methods, and matrix-exponential evaluation. We compare native Rust code against",MathEntRuler lexical concept match
2606.19213v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1703,Matrix,Evaluating Rust for Sparse Matrix Kernels in Scientific Computing Sparse matrix kernels form the computational backbone of scientific computing,MathEntRuler lexical concept match
2606.19213v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1693,Vector,"parse linear algebra by implementing and benchmarking three core workloads: sparse matrix-vector multiplication (SpMV), Lanczos-based Krylov methods, and matrix-exponential evaluation. We compare native Rus",MathEntRuler lexical concept match
2606.19213v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"ce over memory safety. This work evaluates Rust as a systems-level alternative for sparse linear algebra by implementing and benchmarking three core workloads: sparse matrix-vector multiplication (SpMV),",MathEntRuler lexical concept match
2606.19213v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,"ng three core workloads: sparse matrix-vector multiplication (SpMV), Lanczos-based Krylov methods, and matrix-exponential evaluation. We compare native Rust code against established baselines (Intel oneMKL,",MathEntRuler lexical concept match
2606.19213v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"memory safety. This work evaluates Rust as a systems-level alternative for sparse linear algebra by implementing and benchmarking three core workloads: sparse matrix-vector multiplication (SpMV), Lanczos-ba",MathEntRuler lexical concept match
2606.19208v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2452,Relation,"le bisections of a local Lie groupoid over a compact manifold. We further investigate the relation of this local Lie group to the Lie algebra of sections of the associated Lie algebroid. In addition, we prove",MathEntRuler lexical concept match
2606.19208v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1315,Addition,"f this local Lie group to the Lie algebra of sections of the associated Lie algebroid. In addition, we prove that the globalizability of a local Lie groupoid implies the globalizability of its associated loca",MathEntRuler lexical concept match
2606.19208v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2145,Group,"On the bisections of a local Lie grpoupod In this paper, we study the local Lie group structure associated with the space of admissible bisections of a local Lie groupoid over a compact manifold.",MathEntRuler lexical concept match
2606.19208v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"compact manifold. We further investigate the relation of this local Lie group to the Lie algebra of sections of the associated Lie algebroid. In addition, we prove that the globalizability of a local Lie gr",MathEntRuler lexical concept match
2606.19207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"tightness of the recentered maximum. While the exponent in the first-order growth varies linearly with $α$, giving a leading order of $T^{1-α}$, the second-order correction exhibits a phase transition at",MathEntRuler lexical concept match
2606.19207v1,http://example.org/mathkg/Variance,Variance,"roscopically slowed-down Gaussian fields We introduce a family of Gaussian fields whose covariance structure exhibits an inhomogeneous, microscopic slowdown and it interpolates between a $\log$ profile (for a",MathEntRuler lexical concept match
2606.19207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,a $\log\log$ profile (when the interpolation parameter is $α=1/2$). We consider both one dimensional such objects (which we call {\it Branching Brownian Motions in a cooling environment}) as well as higher di,MathEntRuler lexical concept match
2606.19207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1361,Motion,"2$). We consider both one dimensional such objects (which we call {\it Branching Brownian Motions in a cooling environment}) as well as higher dimensional, spatial fields. We identify the correct centering",MathEntRuler lexical concept match
2606.19207v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,"environment}) as well as higher dimensional, spatial fields. We identify the correct centering of the maximum at time $T$ and prove tightness of the recentered maximum. While the exponent in the first-ord",MathEntRuler lexical concept match
2606.19200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2145,Group,iven by contractions. First we show that any holomorphic tensor on a quotient of $C$ by a group containing a contraction on both factors is invariant under the Zariski closure of this contraction when the,MathEntRuler lexical concept match
2606.19200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,factors is invariant under the Zariski closure of this contraction when the factors have dimension $\geq 2$. We then give an explicit embedding of the cone of a Sasaki manifold to a normal variety. Using it a,MathEntRuler lexical concept match
2606.19200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1349,Embedding,"re of this contraction when the factors have dimension $\geq 2$. We then give an explicit embedding of the cone of a Sasaki manifold to a normal variety. Using it and the result on algebraic cones, we prove th",MathEntRuler lexical concept match
2606.19200v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,Holomorphic tensors on products of algebraic cones We study the product $C$ of two algebraic cones equipped with algebraic structures given by contracti,MathEntRuler lexical concept match
2606.19198v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"ady in [Albritton, Armstrong, Mourrat, Novack 2024]. We introduce a hypoelliptic space of functions whose trace is defined via the transport operator; we prove a Poincaré-type inequality with trace, which is",MathEntRuler lexical concept match
2606.19198v1,http://example.org/mathkg/Equality,Equality,"f functions whose trace is defined via the transport operator; we prove a Poincaré-type inequality with trace, which is an essential step towards the well-posedness of the inflow problem without friction. Mor",MathEntRuler lexical concept match
2606.19198v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1202,Inequality,"of functions whose trace is defined via the transport operator; we prove a Poincaré-type inequality with trace, which is an essential step towards the well-posedness of the inflow problem without friction. Mor",MathEntRuler lexical concept match
2606.19198v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,Well-posedness and trace theory for the Kolmogorov equation on bounded domains We establish well-posedness of the stationary Kolmogorov equation with spherical velocity,MathEntRuler lexical concept match
2606.19189v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,Topology of two-dimensional collapsed spaces with lower Ricci bounds We prove that collapsed metric measure spaces with Ricci curvature,MathEntRuler lexical concept match
2606.19181v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"ered could yield an extended framework for synchronization studies, beyond the pioneering setting introduced by Kuramoto.",MathEntRuler lexical concept match
2606.19181v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E887,Graph,Noise seeded oscillators: on the role of demographic fluctuations in a multi-populations model Stochastic oscillations can emerge from a two-population model as,MathEntRuler lexical concept match
2606.19181v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,"onsidered could yield an extended framework for synchronization studies, beyond the pioneering setting introduced by Kuramoto.",MathEntRuler lexical concept match
2606.19179v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2114,Number,"ing, but their stochastic benefits depend on two distinct quantities: serial runtime, the number of iterations needed to reach a target accuracy, and compute efficiency (CE), the inverse total gradient-quer",MathEntRuler lexical concept match
2606.19179v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,rger batches reduce serial runtime without hurting CE only when the contraction gap grows linearly with batch size. We study stochastic HB and ASGD for consistent linear regression with Gaussian covariate,MathEntRuler lexical concept match
2606.19179v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"ic HB and ASGD for consistent linear regression with Gaussian covariates and prove finite-dimensional, discrete-time lower bounds on their batch-size tradeoffs. Our first result shows that HB does not improve",MathEntRuler lexical concept match
2606.19179v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,"Compute Efficiency and Serial Runtime Tradeoffs for Stochastic Momentum Methods Stochastic momentum methods such as heavy ball (HB), Nesterov momentum, and variants of Accelerated SGD (ASG",MathEntRuler lexical concept match
2606.19179v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1700,Gradient,"rations needed to reach a target accuracy, and compute efficiency (CE), the inverse total gradient-query or FLOP cost. Larger batches reduce serial runtime without hurting CE only when the contraction gap gro",MathEntRuler lexical concept match
2606.19178v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"Shortest paths in polynomial lemniscate sublevel sets and a problem of Erdős Let $f(z)=\prod_{j=1}^{n}(z-a_j)$ be monic, with all zeros in the closed unit disk, a",MathEntRuler lexical concept match
2606.19178v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"ve unboundedness predicted by Erdős. The proof combines an explicit geometric maze, Green-function and Faber-polynomial estimates, analytic quantization of circle measures, and a reciprocal-sweeping upper bou",MathEntRuler lexical concept match
2606.19178v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2134,Constant,"e that, for all sufficiently large $n$, $c\sqrt{\log n}\leq S(n)\leq πn$ with an absolute constant $c>0$. This proves the qualitative unboundedness predicted by Erdős. The proof combines an explicit geometric",MathEntRuler lexical concept match
2606.19178v1,http://example.org/mathkg/Polynomial,Polynomial,"Shortest paths in polynomial lemniscate sublevel sets and a problem of Erdős Let $f(z)=\prod_{j=1}^{n}(z-a_j)$ be monic, with all zeros in",MathEntRuler lexical concept match
2606.19178v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E109,Circle,"t geometric maze, Green-function and Faber-polynomial estimates, analytic quantization of circle measures, and a reciprocal-sweeping upper bound.",MathEntRuler lexical concept match
2606.19178v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1391,Quantization,"bines an explicit geometric maze, Green-function and Faber-polynomial estimates, analytic quantization of circle measures, and a reciprocal-sweeping upper bound.",MathEntRuler lexical concept match
2606.19178v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1374,Join,",\ |f(z)|\leq 1\}$. Let $S(n)$ be the largest possible shortest length of a path in $E_f$ joining $0$ to $\partial\mathbb{D}$, where the maximum is taken over all such polynomials of degree $n$. We prove",MathEntRuler lexical concept match
